t_lo,t_hi,delta,pair_Q_lowerbound,threshold_L2d2_over_8,certified_margin
1805.75,1805.90625,0.15625,3.523970e+00,4.238859e-02,3.481582e+00
1805.90625,1806.0625,0.15625,3.756430e+00,4.238859e-02,3.714041e+00
1806.0625,1806.21875,0.15625,3.968563e+00,4.238859e-02,3.926174e+00
1806.21875,1806.375,0.15625,4.112586e+00,4.238859e-02,4.070197e+00
1806.375,1806.53125,0.15625,4.044457e+00,4.238859e-02,4.002068e+00
1806.53125,1806.6875,0.15625,3.805458e+00,4.238859e-02,3.763069e+00
1806.6875,1806.84375,0.15625,3.453701e+00,4.238859e-02,3.411313e+00
1806.84375,1807.0,0.15625,3.034964e+00,4.238859e-02,2.992576e+00
1807.0,1807.15625,0.15625,2.607773e+00,4.238859e-02,2.565385e+00
1807.15625,1807.3125,0.15625,2.232801e+00,4.238859e-02,2.190413e+00
1807.3125,1807.46875,0.15625,1.962867e+00,4.238859e-02,1.920479e+00
1807.46875,1807.625,0.15625,1.835286e+00,4.238859e-02,1.792897e+00
1807.625,1807.78125,0.15625,1.835286e+00,4.238859e-02,1.792897e+00
1807.78125,1807.9375,0.15625,1.867319e+00,4.238859e-02,1.824930e+00
1807.9375,1808.09375,0.15625,2.054727e+00,4.238859e-02,2.012338e+00
1808.09375,1808.25,0.15625,2.373108e+00,4.238859e-02,2.330719e+00
1808.25,1808.40625,0.15625,2.781767e+00,4.238859e-02,2.739379e+00
1808.40625,1808.5625,0.15625,3.229857e+00,4.238859e-02,3.187468e+00
1808.5625,1808.71875,0.15625,3.664282e+00,4.238859e-02,3.621894e+00
1808.71875,1808.875,0.15625,4.038299e+00,4.238859e-02,3.995910e+00
1808.875,1809.03125,0.15625,4.319136e+00,4.238859e-02,4.276747e+00
1809.03125,1809.1875,0.15625,4.492782e+00,4.238859e-02,4.450394e+00
1809.1875,1809.34375,0.15625,4.555165e+00,4.238859e-02,4.512777e+00
1809.34375,1809.5,0.15625,4.493414e+00,4.238859e-02,4.451025e+00
1809.5,1809.65625,0.15625,4.407636e+00,4.238859e-02,4.365248e+00
1809.65625,1809.8125,0.15625,4.318416e+00,4.238859e-02,4.276027e+00
1809.8125,1809.96875,0.15625,4.234448e+00,4.238859e-02,4.192059e+00
1809.96875,1810.125,0.15625,4.152372e+00,4.238859e-02,4.109984e+00
1810.125,1810.28125,0.15625,4.060132e+00,4.238859e-02,4.017744e+00
1810.28125,1810.4375,0.15625,3.942539e+00,4.238859e-02,3.900150e+00
1810.4375,1810.59375,0.15625,3.787350e+00,4.238859e-02,3.744961e+00
1810.59375,1810.75,0.15625,3.590277e+00,4.238859e-02,3.547888e+00
1810.75,1810.90625,0.15625,3.357697e+00,4.238859e-02,3.315308e+00
1810.90625,1811.0625,0.15625,3.106398e+00,4.238859e-02,3.064010e+00
1811.0625,1811.21875,0.15625,2.860318e+00,4.238859e-02,2.817929e+00
1811.21875,1811.375,0.15625,2.644946e+00,4.238859e-02,2.602557e+00
1811.375,1811.53125,0.15625,2.480801e+00,4.238859e-02,2.438412e+00
1811.53125,1811.6875,0.15625,2.377820e+00,4.238859e-02,2.335431e+00
1811.6875,1811.84375,0.15625,2.332507e+00,4.238859e-02,2.290118e+00
1811.84375,1812.0,0.15625,2.328970e+00,4.238859e-02,2.286582e+00
1812.0,1812.15625,0.15625,2.328970e+00,4.238859e-02,2.286582e+00
1812.15625,1812.3125,0.15625,2.343811e+00,4.238859e-02,2.301422e+00
1812.3125,1812.46875,0.15625,2.341750e+00,4.238859e-02,2.299362e+00
1812.46875,1812.625,0.15625,2.304892e+00,4.238859e-02,2.262503e+00
1812.625,1812.78125,0.15625,2.252670e+00,4.238859e-02,2.210282e+00
1812.78125,1812.9375,0.15625,2.204982e+00,4.238859e-02,2.162594e+00
1812.9375,1813.09375,0.15625,2.185235e+00,4.238859e-02,2.142847e+00
1813.09375,1813.25,0.15625,2.185235e+00,4.238859e-02,2.142847e+00
1813.25,1813.40625,0.15625,2.212791e+00,4.238859e-02,2.170403e+00
1813.40625,1813.5625,0.15625,2.296952e+00,4.238859e-02,2.254563e+00
1813.5625,1813.71875,0.15625,2.434288e+00,4.238859e-02,2.391899e+00
1813.71875,1813.875,0.15625,2.609805e+00,4.238859e-02,2.567416e+00
1813.875,1814.03125,0.15625,2.801099e+00,4.238859e-02,2.758711e+00
1814.03125,1814.1875,0.15625,2.983807e+00,4.238859e-02,2.941419e+00
1814.1875,1814.34375,0.15625,3.136574e+00,4.238859e-02,3.094186e+00
1814.34375,1814.5,0.15625,3.244438e+00,4.238859e-02,3.202049e+00
1814.5,1814.65625,0.15625,3.300434e+00,4.238859e-02,3.258046e+00
1814.65625,1814.8125,0.15625,3.270519e+00,4.238859e-02,3.228130e+00
1814.8125,1814.96875,0.15625,3.211135e+00,4.238859e-02,3.168746e+00
1814.96875,1815.125,0.15625,3.150944e+00,4.238859e-02,3.108555e+00
1815.125,1815.28125,0.15625,3.116379e+00,4.238859e-02,3.073990e+00
1815.28125,1815.4375,0.15625,3.116379e+00,4.238859e-02,3.073990e+00
1815.4375,1815.59375,0.15625,3.132569e+00,4.238859e-02,3.090180e+00
1815.59375,1815.75,0.15625,3.217521e+00,4.238859e-02,3.175132e+00
1815.75,1815.90625,0.15625,3.376617e+00,4.238859e-02,3.334228e+00
1815.90625,1816.0625,0.15625,3.599392e+00,4.238859e-02,3.557003e+00
1816.0625,1816.21875,0.15625,3.860175e+00,4.238859e-02,3.817787e+00
1816.21875,1816.375,0.15625,4.122926e+00,4.238859e-02,4.080537e+00
1816.375,1816.53125,0.15625,4.349065e+00,4.238859e-02,4.306676e+00
1816.53125,1816.6875,0.15625,4.505923e+00,4.238859e-02,4.463534e+00
1816.6875,1816.84375,0.15625,4.545270e+00,4.238859e-02,4.502881e+00
1816.84375,1817.0,0.15625,4.429990e+00,4.238859e-02,4.387601e+00
1817.0,1817.15625,0.15625,4.243681e+00,4.238859e-02,4.201292e+00
1817.15625,1817.3125,0.15625,4.006129e+00,4.238859e-02,3.963741e+00
1817.3125,1817.46875,0.15625,3.736749e+00,4.238859e-02,3.694360e+00
1817.46875,1817.625,0.15625,3.453308e+00,4.238859e-02,3.410919e+00
1817.625,1817.78125,0.15625,3.172789e+00,4.238859e-02,3.130400e+00
1817.78125,1817.9375,0.15625,2.912914e+00,4.238859e-02,2.870525e+00
1817.9375,1818.09375,0.15625,2.692619e+00,4.238859e-02,2.650230e+00
1818.09375,1818.25,0.15625,2.530460e+00,4.238859e-02,2.488071e+00
1818.25,1818.40625,0.15625,2.441180e+00,4.238859e-02,2.398791e+00
1818.40625,1818.5625,0.15625,2.431748e+00,4.238859e-02,2.389359e+00
1818.5625,1818.71875,0.15625,2.431748e+00,4.238859e-02,2.389359e+00
1818.71875,1818.875,0.15625,2.498631e+00,4.238859e-02,2.456242e+00
1818.875,1819.03125,0.15625,2.627603e+00,4.238859e-02,2.585214e+00
1819.03125,1819.1875,0.15625,2.796354e+00,4.238859e-02,2.753966e+00
1819.1875,1819.34375,0.15625,2.979041e+00,4.238859e-02,2.936652e+00
1819.34375,1819.5,0.15625,3.151265e+00,4.238859e-02,3.108877e+00
1819.5,1819.65625,0.15625,3.294032e+00,4.238859e-02,3.251643e+00
1819.65625,1819.8125,0.15625,3.395870e+00,4.238859e-02,3.353482e+00
1819.8125,1819.96875,0.15625,3.453106e+00,4.238859e-02,3.410718e+00
1819.96875,1820.125,0.15625,3.451046e+00,4.238859e-02,3.408657e+00
1820.125,1820.28125,0.15625,3.410826e+00,4.238859e-02,3.368437e+00
1820.28125,1820.4375,0.15625,3.359930e+00,4.238859e-02,3.317541e+00
1820.4375,1820.59375,0.15625,3.308743e+00,4.238859e-02,3.266355e+00
1820.59375,1820.75,0.15625,3.264467e+00,4.238859e-02,3.222078e+00
1820.75,1820.90625,0.15625,3.230177e+00,4.238859e-02,3.187789e+00
1820.90625,1821.0625,0.15625,3.205103e+00,4.238859e-02,3.162715e+00
1821.0625,1821.21875,0.15625,3.185982e+00,4.238859e-02,3.143594e+00
1821.21875,1821.375,0.15625,3.168847e+00,4.238859e-02,3.126458e+00
1821.375,1821.53125,0.15625,3.150373e+00,4.238859e-02,3.107985e+00
1821.53125,1821.6875,0.15625,3.128227e+00,4.238859e-02,3.085839e+00
1821.6875,1821.84375,0.15625,3.100533e+00,4.238859e-02,3.058145e+00
1821.84375,1822.0,0.15625,3.065206e+00,4.238859e-02,3.022818e+00
1822.0,1822.15625,0.15625,3.020001e+00,4.238859e-02,2.977613e+00
1822.15625,1822.3125,0.15625,2.963610e+00,4.238859e-02,2.921221e+00
1822.3125,1822.46875,0.15625,2.897298e+00,4.238859e-02,2.854909e+00
1822.46875,1822.625,0.15625,2.825957e+00,4.238859e-02,2.783569e+00
1822.625,1822.78125,0.15625,2.757535e+00,4.238859e-02,2.715146e+00
1822.78125,1822.9375,0.15625,2.700601e+00,4.238859e-02,2.658212e+00
1822.9375,1823.09375,0.15625,2.660947e+00,4.238859e-02,2.618558e+00
1823.09375,1823.25,0.15625,2.638871e+00,4.238859e-02,2.596482e+00
1823.25,1823.40625,0.15625,2.628750e+00,4.238859e-02,2.586362e+00
1823.40625,1823.5625,0.15625,2.621520e+00,4.238859e-02,2.579132e+00
1823.5625,1823.71875,0.15625,2.609279e+00,4.238859e-02,2.566890e+00
1823.71875,1823.875,0.15625,2.590105e+00,4.238859e-02,2.547716e+00
1823.875,1824.03125,0.15625,2.570867e+00,4.238859e-02,2.528479e+00
1824.03125,1824.1875,0.15625,2.566566e+00,4.238859e-02,2.524178e+00
1824.1875,1824.34375,0.15625,2.566566e+00,4.238859e-02,2.524178e+00
1824.34375,1824.5,0.15625,2.596171e+00,4.238859e-02,2.553783e+00
1824.5,1824.65625,0.15625,2.676383e+00,4.238859e-02,2.633994e+00
1824.65625,1824.8125,0.15625,2.815597e+00,4.238859e-02,2.773209e+00
1824.8125,1824.96875,0.15625,3.010245e+00,4.238859e-02,2.967857e+00
1824.96875,1825.125,0.15625,3.244707e+00,4.238859e-02,3.202319e+00
1825.125,1825.28125,0.15625,3.494665e+00,4.238859e-02,3.452277e+00
1825.28125,1825.4375,0.15625,3.732592e+00,4.238859e-02,3.690203e+00
1825.4375,1825.59375,0.15625,3.933506e+00,4.238859e-02,3.891118e+00
1825.59375,1825.75,0.15625,4.079297e+00,4.238859e-02,4.036908e+00
1825.75,1825.90625,0.15625,4.160644e+00,4.238859e-02,4.118255e+00
1825.90625,1826.0625,0.15625,4.131986e+00,4.238859e-02,4.089597e+00
1826.0625,1826.21875,0.15625,4.035776e+00,4.238859e-02,3.993388e+00
1826.21875,1826.375,0.15625,3.898434e+00,4.238859e-02,3.856046e+00
1826.375,1826.53125,0.15625,3.732062e+00,4.238859e-02,3.689674e+00
1826.53125,1826.6875,0.15625,3.551267e+00,4.238859e-02,3.508879e+00
1826.6875,1826.84375,0.15625,3.374413e+00,4.238859e-02,3.332024e+00
1826.84375,1827.0,0.15625,3.223798e+00,4.238859e-02,3.181409e+00
1827.0,1827.15625,0.15625,3.123627e+00,4.238859e-02,3.081238e+00
1827.15625,1827.3125,0.15625,3.095529e+00,4.238859e-02,3.053140e+00
1827.3125,1827.46875,0.15625,3.095529e+00,4.238859e-02,3.053140e+00
1827.46875,1827.625,0.15625,3.152569e+00,4.238859e-02,3.110181e+00
1827.625,1827.78125,0.15625,3.293730e+00,4.238859e-02,3.251341e+00
1827.78125,1827.9375,0.15625,3.501121e+00,4.238859e-02,3.458733e+00
1827.9375,1828.09375,0.15625,3.741582e+00,4.238859e-02,3.699193e+00
1828.09375,1828.25,0.15625,3.972872e+00,4.238859e-02,3.930484e+00
1828.25,1828.40625,0.15625,4.153039e+00,4.238859e-02,4.110651e+00
1828.40625,1828.5625,0.15625,4.249566e+00,4.238859e-02,4.207178e+00
1828.5625,1828.71875,0.15625,4.155726e+00,4.238859e-02,4.113337e+00
1828.71875,1828.875,0.15625,3.989006e+00,4.238859e-02,3.946617e+00
1828.875,1829.03125,0.15625,3.777775e+00,4.238859e-02,3.735387e+00
1829.03125,1829.1875,0.15625,3.549157e+00,4.238859e-02,3.506769e+00
1829.1875,1829.34375,0.15625,3.321484e+00,4.238859e-02,3.279096e+00
1829.34375,1829.5,0.15625,3.100953e+00,4.238859e-02,3.058564e+00
1829.5,1829.65625,0.15625,2.883261e+00,4.238859e-02,2.840872e+00
1829.65625,1829.8125,0.15625,2.659175e+00,4.238859e-02,2.616787e+00
1829.8125,1829.96875,0.15625,2.421621e+00,4.238859e-02,2.379232e+00
1829.96875,1830.125,0.15625,2.171566e+00,4.238859e-02,2.129177e+00
1830.125,1830.28125,0.15625,1.920683e+00,4.238859e-02,1.878294e+00
1830.28125,1830.4375,0.15625,1.690095e+00,4.238859e-02,1.647706e+00
1830.4375,1830.59375,0.15625,1.505898e+00,4.238859e-02,1.463509e+00
1830.59375,1830.75,0.15625,1.393074e+00,4.238859e-02,1.350685e+00
1830.75,1830.90625,0.15625,1.369690e+00,4.238859e-02,1.327302e+00
1830.90625,1831.0625,0.15625,1.369690e+00,4.238859e-02,1.327302e+00
1831.0625,1831.21875,0.15625,1.442956e+00,4.238859e-02,1.400567e+00
1831.21875,1831.375,0.15625,1.608065e+00,4.238859e-02,1.565676e+00
1831.375,1831.53125,0.15625,1.849949e+00,4.238859e-02,1.807560e+00
1831.53125,1831.6875,0.15625,2.147305e+00,4.238859e-02,2.104917e+00
1831.6875,1831.84375,0.15625,2.477605e+00,4.238859e-02,2.435217e+00
1831.84375,1832.0,0.15625,2.821456e+00,4.238859e-02,2.779067e+00
1832.0,1832.15625,0.15625,3.164804e+00,4.238859e-02,3.122415e+00
1832.15625,1832.3125,0.15625,3.498207e+00,4.238859e-02,3.455819e+00
1832.3125,1832.46875,0.15625,3.813580e+00,4.238859e-02,3.771192e+00
1832.46875,1832.625,0.15625,4.100032e+00,4.238859e-02,4.057643e+00
1832.625,1832.78125,0.15625,4.341069e+00,4.238859e-02,4.298680e+00
1832.78125,1832.9375,0.15625,4.515097e+00,4.238859e-02,4.472708e+00
1832.9375,1833.09375,0.15625,4.579208e+00,4.238859e-02,4.536819e+00
1833.09375,1833.25,0.15625,4.450700e+00,4.238859e-02,4.408312e+00
1833.25,1833.40625,0.15625,4.229057e+00,4.238859e-02,4.186668e+00
1833.40625,1833.5625,0.15625,3.945374e+00,4.238859e-02,3.902985e+00
1833.5625,1833.71875,0.15625,3.640826e+00,4.238859e-02,3.598437e+00
1833.71875,1833.875,0.15625,3.357179e+00,4.238859e-02,3.314790e+00
1833.875,1834.03125,0.15625,3.127277e+00,4.238859e-02,3.084888e+00
1834.03125,1834.1875,0.15625,2.968674e+00,4.238859e-02,2.926286e+00
1834.1875,1834.34375,0.15625,2.882306e+00,4.238859e-02,2.839917e+00
1834.34375,1834.5,0.15625,2.856103e+00,4.238859e-02,2.813714e+00
1834.5,1834.65625,0.15625,2.856103e+00,4.238859e-02,2.813714e+00
1834.65625,1834.8125,0.15625,2.871679e+00,4.238859e-02,2.829290e+00
1834.8125,1834.96875,0.15625,2.911302e+00,4.238859e-02,2.868914e+00
1834.96875,1835.125,0.15625,2.962645e+00,4.238859e-02,2.920256e+00
1835.125,1835.28125,0.15625,3.020072e+00,4.238859e-02,2.977684e+00
1835.28125,1835.4375,0.15625,3.082815e+00,4.238859e-02,3.040426e+00
1835.4375,1835.59375,0.15625,3.151541e+00,4.238859e-02,3.109153e+00
1835.59375,1835.75,0.15625,3.225195e+00,4.238859e-02,3.182807e+00
1835.75,1835.90625,0.15625,3.299404e+00,4.238859e-02,3.257016e+00
1835.90625,1836.0625,0.15625,3.366805e+00,4.238859e-02,3.324416e+00
1836.0625,1836.21875,0.15625,3.418772e+00,4.238859e-02,3.376383e+00
1836.21875,1836.375,0.15625,3.447712e+00,4.238859e-02,3.405323e+00
1836.375,1836.53125,0.15625,3.423738e+00,4.238859e-02,3.381350e+00
1836.53125,1836.6875,0.15625,3.377601e+00,4.238859e-02,3.335212e+00
1836.6875,1836.84375,0.15625,3.323114e+00,4.238859e-02,3.280725e+00
1836.84375,1837.0,0.15625,3.277330e+00,4.238859e-02,3.234942e+00
1837.0,1837.15625,0.15625,3.259110e+00,4.238859e-02,3.216721e+00
1837.15625,1837.3125,0.15625,3.259110e+00,4.238859e-02,3.216721e+00
1837.3125,1837.46875,0.15625,3.284608e+00,4.238859e-02,3.242219e+00
1837.46875,1837.625,0.15625,3.362108e+00,4.238859e-02,3.319720e+00
1837.625,1837.78125,0.15625,3.487776e+00,4.238859e-02,3.445388e+00
1837.78125,1837.9375,0.15625,3.644024e+00,4.238859e-02,3.601636e+00
1837.9375,1838.09375,0.15625,3.801603e+00,4.238859e-02,3.759215e+00
1838.09375,1838.25,0.15625,3.925354e+00,4.238859e-02,3.882965e+00
1838.25,1838.40625,0.15625,3.950024e+00,4.238859e-02,3.907636e+00
1838.40625,1838.5625,0.15625,3.822600e+00,4.238859e-02,3.780212e+00
1838.5625,1838.71875,0.15625,3.612908e+00,4.238859e-02,3.570520e+00
1838.71875,1838.875,0.15625,3.350024e+00,4.238859e-02,3.307635e+00
1838.875,1839.03125,0.15625,3.072653e+00,4.238859e-02,3.030265e+00
1839.03125,1839.1875,0.15625,2.820230e+00,4.238859e-02,2.777842e+00
1839.1875,1839.34375,0.15625,2.624070e+00,4.238859e-02,2.581681e+00
1839.34375,1839.5,0.15625,2.500987e+00,4.238859e-02,2.458599e+00
1839.5,1839.65625,0.15625,2.451068e+00,4.238859e-02,2.408680e+00
1839.65625,1839.8125,0.15625,2.451068e+00,4.238859e-02,2.408680e+00
1839.8125,1839.96875,0.15625,2.460040e+00,4.238859e-02,2.417651e+00
1839.96875,1840.125,0.15625,2.505277e+00,4.238859e-02,2.462888e+00
1840.125,1840.28125,0.15625,2.563306e+00,4.238859e-02,2.520918e+00
1840.28125,1840.4375,0.15625,2.616259e+00,4.238859e-02,2.573871e+00
1840.4375,1840.59375,0.15625,2.655212e+00,4.238859e-02,2.612824e+00
1840.59375,1840.75,0.15625,2.679658e+00,4.238859e-02,2.637270e+00
1840.75,1840.90625,0.15625,2.693931e+00,4.238859e-02,2.651542e+00
1840.90625,1841.0625,0.15625,2.702602e+00,4.238859e-02,2.660214e+00
1841.0625,1841.21875,0.15625,2.705456e+00,4.238859e-02,2.663068e+00
1841.21875,1841.375,0.15625,2.694067e+00,4.238859e-02,2.651679e+00
1841.375,1841.53125,0.15625,2.672038e+00,4.238859e-02,2.629649e+00
1841.53125,1841.6875,0.15625,2.644012e+00,4.238859e-02,2.601623e+00
1841.6875,1841.84375,0.15625,2.620882e+00,4.238859e-02,2.578493e+00
1841.84375,1842.0,0.15625,2.617386e+00,4.238859e-02,2.574998e+00
1842.0,1842.15625,0.15625,2.617386e+00,4.238859e-02,2.574998e+00
1842.15625,1842.3125,0.15625,2.647538e+00,4.238859e-02,2.605149e+00
1842.3125,1842.46875,0.15625,2.719768e+00,4.238859e-02,2.677380e+00
1842.46875,1842.625,0.15625,2.833794e+00,4.238859e-02,2.791406e+00
1842.625,1842.78125,0.15625,2.980370e+00,4.238859e-02,2.937982e+00
1842.78125,1842.9375,0.15625,3.143880e+00,4.238859e-02,3.101491e+00
1842.9375,1843.09375,0.15625,3.306616e+00,4.238859e-02,3.264227e+00
1843.09375,1843.25,0.15625,3.453188e+00,4.238859e-02,3.410799e+00
1843.25,1843.40625,0.15625,3.573745e+00,4.238859e-02,3.531356e+00
1843.40625,1843.5625,0.15625,3.665395e+00,4.238859e-02,3.623007e+00
1843.5625,1843.71875,0.15625,3.731891e+00,4.238859e-02,3.689502e+00
1843.71875,1843.875,0.15625,3.781988e+00,4.238859e-02,3.739600e+00
1843.875,1844.03125,0.15625,3.826992e+00,4.238859e-02,3.784603e+00
1844.03125,1844.1875,0.15625,3.877879e+00,4.238859e-02,3.835490e+00
1844.1875,1844.34375,0.15625,3.942449e+00,4.238859e-02,3.900060e+00
1844.34375,1844.5,0.15625,4.023029e+00,4.238859e-02,3.980641e+00
1844.5,1844.65625,0.15625,4.115378e+00,4.238859e-02,4.072990e+00
1844.65625,1844.8125,0.15625,4.209237e+00,4.238859e-02,4.166848e+00
1844.8125,1844.96875,0.15625,4.290558e+00,4.238859e-02,4.248169e+00
1844.96875,1845.125,0.15625,4.344812e+00,4.238859e-02,4.302423e+00
1845.125,1845.28125,0.15625,4.330381e+00,4.238859e-02,4.287992e+00
1845.28125,1845.4375,0.15625,4.253776e+00,4.238859e-02,4.211388e+00
1845.4375,1845.59375,0.15625,4.133200e+00,4.238859e-02,4.090812e+00
1845.59375,1845.75,0.15625,3.972924e+00,4.238859e-02,3.930535e+00
1845.75,1845.90625,0.15625,3.776659e+00,4.238859e-02,3.734270e+00
1845.90625,1846.0625,0.15625,3.546877e+00,4.238859e-02,3.504488e+00
1846.0625,1846.21875,0.15625,3.286062e+00,4.238859e-02,3.243674e+00
1846.21875,1846.375,0.15625,2.999511e+00,4.238859e-02,2.957123e+00
1846.375,1846.53125,0.15625,2.698479e+00,4.238859e-02,2.656090e+00
1846.53125,1846.6875,0.15625,2.402195e+00,4.238859e-02,2.359807e+00
1846.6875,1846.84375,0.15625,2.137558e+00,4.238859e-02,2.095169e+00
1846.84375,1847.0,0.15625,1.936043e+00,4.238859e-02,1.893654e+00
1847.0,1847.15625,0.15625,1.828302e+00,4.238859e-02,1.785914e+00
1847.15625,1847.3125,0.15625,1.828302e+00,4.238859e-02,1.785914e+00
1847.3125,1847.46875,0.15625,1.837569e+00,4.238859e-02,1.795181e+00
1847.46875,1847.625,0.15625,1.973408e+00,4.238859e-02,1.931020e+00
1847.625,1847.78125,0.15625,2.227297e+00,4.238859e-02,2.184908e+00
1847.78125,1847.9375,0.15625,2.571285e+00,4.238859e-02,2.528897e+00
1847.9375,1848.09375,0.15625,2.960435e+00,4.238859e-02,2.918046e+00
1848.09375,1848.25,0.15625,3.339047e+00,4.238859e-02,3.296658e+00
1848.25,1848.40625,0.15625,3.649824e+00,4.238859e-02,3.607436e+00
1848.40625,1848.5625,0.15625,3.844280e+00,4.238859e-02,3.801892e+00
1848.5625,1848.71875,0.15625,3.787537e+00,4.238859e-02,3.745148e+00
1848.71875,1848.875,0.15625,3.550303e+00,4.238859e-02,3.507914e+00
1848.875,1849.03125,0.15625,3.222167e+00,4.238859e-02,3.179779e+00
1849.03125,1849.1875,0.15625,2.858577e+00,4.238859e-02,2.816188e+00
1849.1875,1849.34375,0.15625,2.518228e+00,4.238859e-02,2.475839e+00
1849.34375,1849.5,0.15625,2.252650e+00,4.238859e-02,2.210261e+00
1849.5,1849.65625,0.15625,2.097993e+00,4.238859e-02,2.055605e+00
1849.65625,1849.8125,0.15625,2.070435e+00,4.238859e-02,2.028046e+00
1849.8125,1849.96875,0.15625,2.070435e+00,4.238859e-02,2.028046e+00
1849.96875,1850.125,0.15625,2.165674e+00,4.238859e-02,2.123286e+00
1850.125,1850.28125,0.15625,2.362099e+00,4.238859e-02,2.319710e+00
1850.28125,1850.4375,0.15625,2.626534e+00,4.238859e-02,2.584146e+00
1850.4375,1850.59375,0.15625,2.921151e+00,4.238859e-02,2.878762e+00
1850.59375,1850.75,0.15625,3.210056e+00,4.238859e-02,3.167668e+00
1850.75,1850.90625,0.15625,3.464389e+00,4.238859e-02,3.422001e+00
1850.90625,1851.0625,0.15625,3.665207e+00,4.238859e-02,3.622819e+00
1851.0625,1851.21875,0.15625,3.804041e+00,4.238859e-02,3.761652e+00
1851.21875,1851.375,0.15625,3.881487e+00,4.238859e-02,3.839098e+00
1851.375,1851.53125,0.15625,3.883501e+00,4.238859e-02,3.841112e+00
1851.53125,1851.6875,0.15625,3.829192e+00,4.238859e-02,3.786804e+00
1851.6875,1851.84375,0.15625,3.751160e+00,4.238859e-02,3.708771e+00
1851.84375,1852.0,0.15625,3.657046e+00,4.238859e-02,3.614657e+00
1852.0,1852.15625,0.15625,3.553034e+00,4.238859e-02,3.510646e+00
1852.15625,1852.3125,0.15625,3.444793e+00,4.238859e-02,3.402404e+00
1852.3125,1852.46875,0.15625,3.338139e+00,4.238859e-02,3.295750e+00
1852.46875,1852.625,0.15625,3.238829e+00,4.238859e-02,3.196440e+00
1852.625,1852.78125,0.15625,3.151428e+00,4.238859e-02,3.109039e+00
1852.78125,1852.9375,0.15625,3.077890e+00,4.238859e-02,3.035502e+00
1852.9375,1853.09375,0.15625,3.016879e+00,4.238859e-02,2.974490e+00
1853.09375,1853.25,0.15625,2.964650e+00,4.238859e-02,2.922261e+00
1853.25,1853.40625,0.15625,2.917540e+00,4.238859e-02,2.875151e+00
1853.40625,1853.5625,0.15625,2.875120e+00,4.238859e-02,2.832732e+00
1853.5625,1853.71875,0.15625,2.842482e+00,4.238859e-02,2.800094e+00
1853.71875,1853.875,0.15625,2.830287e+00,4.238859e-02,2.787899e+00
1853.875,1854.03125,0.15625,2.830287e+00,4.238859e-02,2.787899e+00
1854.03125,1854.1875,0.15625,2.852141e+00,4.238859e-02,2.809752e+00
1854.1875,1854.34375,0.15625,2.920095e+00,4.238859e-02,2.877706e+00
1854.34375,1854.5,0.15625,3.039970e+00,4.238859e-02,2.997581e+00
1854.5,1854.65625,0.15625,3.208339e+00,4.238859e-02,3.165950e+00
1854.65625,1854.8125,0.15625,3.412310e+00,4.238859e-02,3.369922e+00
1854.8125,1854.96875,0.15625,3.632083e+00,4.238859e-02,3.589694e+00
1854.96875,1855.125,0.15625,3.845223e+00,4.238859e-02,3.802834e+00
1855.125,1855.28125,0.15625,4.031116e+00,4.238859e-02,3.988727e+00
1855.28125,1855.4375,0.15625,4.174239e+00,4.238859e-02,4.131851e+00
1855.4375,1855.59375,0.15625,4.265606e+00,4.238859e-02,4.223217e+00
1855.59375,1855.75,0.15625,4.287227e+00,4.238859e-02,4.244839e+00
1855.75,1855.90625,0.15625,4.225575e+00,4.238859e-02,4.183186e+00
1855.90625,1856.0625,0.15625,4.125684e+00,4.238859e-02,4.083296e+00
1856.0625,1856.21875,0.15625,3.997223e+00,4.238859e-02,3.954835e+00
1856.21875,1856.375,0.15625,3.850609e+00,4.238859e-02,3.808221e+00
1856.375,1856.53125,0.15625,3.695817e+00,4.238859e-02,3.653429e+00
1856.53125,1856.6875,0.15625,3.540619e+00,4.238859e-02,3.498231e+00
1856.6875,1856.84375,0.15625,3.388638e+00,4.238859e-02,3.346249e+00
1856.84375,1857.0,0.15625,3.238065e+00,4.238859e-02,3.195677e+00
1857.0,1857.15625,0.15625,3.081992e+00,4.238859e-02,3.039603e+00
1857.15625,1857.3125,0.15625,2.910814e+00,4.238859e-02,2.868425e+00
1857.3125,1857.46875,0.15625,2.716338e+00,4.238859e-02,2.673950e+00
1857.46875,1857.625,0.15625,2.496335e+00,4.238859e-02,2.453946e+00
1857.625,1857.78125,0.15625,2.257867e+00,4.238859e-02,2.215478e+00
1857.78125,1857.9375,0.15625,2.018018e+00,4.238859e-02,1.975630e+00
1857.9375,1858.09375,0.15625,1.801471e+00,4.238859e-02,1.759082e+00
1858.09375,1858.25,0.15625,1.635491e+00,4.238859e-02,1.593102e+00
1858.25,1858.40625,0.15625,1.543727e+00,4.238859e-02,1.501339e+00
1858.40625,1858.5625,0.15625,1.540597e+00,4.238859e-02,1.498209e+00
1858.5625,1858.71875,0.15625,1.540597e+00,4.238859e-02,1.498209e+00
1858.71875,1858.875,0.15625,1.627829e+00,4.238859e-02,1.585441e+00
1858.875,1859.03125,0.15625,1.794082e+00,4.238859e-02,1.751694e+00
1859.03125,1859.1875,0.15625,2.017707e+00,4.238859e-02,1.975319e+00
1859.1875,1859.34375,0.15625,2.271836e+00,4.238859e-02,2.229448e+00
1859.34375,1859.5,0.15625,2.530354e+00,4.238859e-02,2.487965e+00
