t_lo,t_hi,delta,pair_Q_lowerbound,threshold_L2d2_over_8,certified_margin
316.3125,316.46875,0.15625,1.159491e+00,4.238859e-02,1.117102e+00
316.46875,316.625,0.15625,1.133133e+00,4.238859e-02,1.090745e+00
316.625,316.78125,0.15625,1.133133e+00,4.238859e-02,1.090745e+00
316.78125,316.9375,0.15625,1.197427e+00,4.238859e-02,1.155039e+00
316.9375,317.09375,0.15625,1.346414e+00,4.238859e-02,1.304025e+00
317.09375,317.25,0.15625,1.562514e+00,4.238859e-02,1.520125e+00
317.25,317.40625,0.15625,1.820033e+00,4.238859e-02,1.777645e+00
317.40625,317.5625,0.15625,2.090000e+00,4.238859e-02,2.047611e+00
317.5625,317.71875,0.15625,2.345304e+00,4.238859e-02,2.302915e+00
317.71875,317.875,0.15625,2.564870e+00,4.238859e-02,2.522481e+00
317.875,318.03125,0.15625,2.735748e+00,4.238859e-02,2.693360e+00
318.03125,318.1875,0.15625,2.852615e+00,4.238859e-02,2.810226e+00
318.1875,318.34375,0.15625,2.915138e+00,4.238859e-02,2.872749e+00
318.34375,318.5,0.15625,2.881075e+00,4.238859e-02,2.838687e+00
318.5,318.65625,0.15625,2.783476e+00,4.238859e-02,2.741087e+00
318.65625,318.8125,0.15625,2.630910e+00,4.238859e-02,2.588521e+00
318.8125,318.96875,0.15625,2.426212e+00,4.238859e-02,2.383823e+00
318.96875,319.125,0.15625,2.179006e+00,4.238859e-02,2.136617e+00
319.125,319.28125,0.15625,1.907142e+00,4.238859e-02,1.864754e+00
319.28125,319.4375,0.15625,1.635684e+00,4.238859e-02,1.593296e+00
319.4375,319.59375,0.15625,1.393645e+00,4.238859e-02,1.351256e+00
319.59375,319.75,0.15625,1.209418e+00,4.238859e-02,1.167030e+00
319.75,319.90625,0.15625,1.106115e+00,4.238859e-02,1.063726e+00
319.90625,320.0625,0.15625,1.097830e+00,4.238859e-02,1.055442e+00
320.0625,320.21875,0.15625,1.097830e+00,4.238859e-02,1.055442e+00
320.21875,320.375,0.15625,1.187467e+00,4.238859e-02,1.145078e+00
320.375,320.53125,0.15625,1.366355e+00,4.238859e-02,1.323966e+00
320.53125,320.6875,0.15625,1.615648e+00,4.238859e-02,1.573259e+00
320.6875,320.84375,0.15625,1.909274e+00,4.238859e-02,1.866885e+00
320.84375,321,0.15625,2.217949e+00,4.238859e-02,2.175561e+00
321,321.15625,0.15625,2.513500e+00,4.238859e-02,2.471111e+00
321.15625,321.3125,0.15625,2.772571e+00,4.238859e-02,2.730183e+00
321.3125,321.46875,0.15625,2.978931e+00,4.238859e-02,2.936542e+00
321.46875,321.625,0.15625,3.124057e+00,4.238859e-02,3.081669e+00
321.625,321.78125,0.15625,3.206345e+00,4.238859e-02,3.163957e+00
321.78125,321.9375,0.15625,3.202293e+00,4.238859e-02,3.159904e+00
321.9375,322.09375,0.15625,3.135786e+00,4.238859e-02,3.093397e+00
322.09375,322.25,0.15625,3.044651e+00,4.238859e-02,3.002263e+00
322.25,322.40625,0.15625,2.944928e+00,4.238859e-02,2.902540e+00
322.40625,322.5625,0.15625,2.851938e+00,4.238859e-02,2.809549e+00
322.5625,322.71875,0.15625,2.777239e+00,4.238859e-02,2.734850e+00
322.71875,322.875,0.15625,2.725900e+00,4.238859e-02,2.683512e+00
322.875,323.03125,0.15625,2.695436e+00,4.238859e-02,2.653047e+00
323.03125,323.1875,0.15625,2.677284e+00,4.238859e-02,2.634896e+00
323.1875,323.34375,0.15625,2.660592e+00,4.238859e-02,2.618204e+00
323.34375,323.5,0.15625,2.636858e+00,4.238859e-02,2.594469e+00
323.5,323.65625,0.15625,2.603412e+00,4.238859e-02,2.561023e+00
323.65625,323.8125,0.15625,2.564065e+00,4.238859e-02,2.521677e+00
323.8125,323.96875,0.15625,2.526483e+00,4.238859e-02,2.484094e+00
323.96875,324.125,0.15625,2.497360e+00,4.238859e-02,2.454972e+00
324.125,324.28125,0.15625,2.477550e+00,4.238859e-02,2.435162e+00
324.28125,324.4375,0.15625,2.459408e+00,4.238859e-02,2.417019e+00
324.4375,324.59375,0.15625,2.427700e+00,4.238859e-02,2.385312e+00
324.59375,324.75,0.15625,2.363913e+00,4.238859e-02,2.321524e+00
324.75,324.90625,0.15625,2.252380e+00,4.238859e-02,2.209991e+00
324.90625,325.0625,0.15625,2.085968e+00,4.238859e-02,2.043580e+00
325.0625,325.21875,0.15625,1.869329e+00,4.238859e-02,1.826940e+00
325.21875,325.375,0.15625,1.618785e+00,4.238859e-02,1.576397e+00
325.375,325.53125,0.15625,1.359204e+00,4.238859e-02,1.316816e+00
325.53125,325.6875,0.15625,1.119139e+00,4.238859e-02,1.076750e+00
325.6875,325.84375,0.15625,9.257932e-01,4.238859e-02,8.834046e-01
325.84375,326,0.15625,8.009605e-01,4.238859e-02,7.585719e-01
326,326.15625,0.15625,7.583881e-01,4.238859e-02,7.159995e-01
326.15625,326.3125,0.15625,7.583881e-01,4.238859e-02,7.159995e-01
326.3125,326.46875,0.15625,8.024147e-01,4.238859e-02,7.600261e-01
326.46875,326.625,0.15625,9.275180e-01,4.238859e-02,8.851294e-01
326.625,326.78125,0.15625,1.118614e+00,4.238859e-02,1.076225e+00
326.78125,326.9375,0.15625,1.352320e+00,4.238859e-02,1.309931e+00
326.9375,327.09375,0.15625,1.599612e+00,4.238859e-02,1.557224e+00
327.09375,327.25,0.15625,1.830089e+00,4.238859e-02,1.787700e+00
327.25,327.40625,0.15625,2.017456e+00,4.238859e-02,1.975067e+00
327.40625,327.5625,0.15625,2.145090e+00,4.238859e-02,2.102702e+00
327.5625,327.71875,0.15625,2.210062e+00,4.238859e-02,2.167673e+00
327.71875,327.875,0.15625,2.210746e+00,4.238859e-02,2.168357e+00
327.875,328.03125,0.15625,2.199380e+00,4.238859e-02,2.156992e+00
328.03125,328.1875,0.15625,2.199380e+00,4.238859e-02,2.156992e+00
328.1875,328.34375,0.15625,2.217468e+00,4.238859e-02,2.175079e+00
328.34375,328.5,0.15625,2.283602e+00,4.238859e-02,2.241213e+00
328.5,328.65625,0.15625,2.403179e+00,4.238859e-02,2.360790e+00
328.65625,328.8125,0.15625,2.567831e+00,4.238859e-02,2.525443e+00
328.8125,328.96875,0.15625,2.758351e+00,4.238859e-02,2.715962e+00
328.96875,329.125,0.15625,2.949771e+00,4.238859e-02,2.907383e+00
329.125,329.28125,0.15625,3.116845e+00,4.238859e-02,3.074457e+00
329.28125,329.4375,0.15625,3.238442e+00,4.238859e-02,3.196054e+00
329.4375,329.59375,0.15625,3.295900e+00,4.238859e-02,3.253511e+00
329.59375,329.75,0.15625,3.227291e+00,4.238859e-02,3.184903e+00
329.75,329.90625,0.15625,3.104270e+00,4.238859e-02,3.061882e+00
329.90625,330.0625,0.15625,2.943858e+00,4.238859e-02,2.901470e+00
330.0625,330.21875,0.15625,2.768355e+00,4.238859e-02,2.725966e+00
330.21875,330.375,0.15625,2.601921e+00,4.238859e-02,2.559532e+00
330.375,330.53125,0.15625,2.465769e+00,4.238859e-02,2.423381e+00
330.53125,330.6875,0.15625,2.372999e+00,4.238859e-02,2.330611e+00
330.6875,330.84375,0.15625,2.324722e+00,4.238859e-02,2.282334e+00
330.84375,331,0.15625,2.309099e+00,4.238859e-02,2.266711e+00
331,331.15625,0.15625,2.304115e+00,4.238859e-02,2.261726e+00
331.15625,331.3125,0.15625,2.283620e+00,4.238859e-02,2.241232e+00
331.3125,331.46875,0.15625,2.224988e+00,4.238859e-02,2.182600e+00
331.46875,331.625,0.15625,2.116086e+00,4.238859e-02,2.073698e+00
331.625,331.78125,0.15625,1.959523e+00,4.238859e-02,1.917135e+00
331.78125,331.9375,0.15625,1.773045e+00,4.238859e-02,1.730657e+00
331.9375,332.09375,0.15625,1.586200e+00,4.238859e-02,1.543811e+00
332.09375,332.25,0.15625,1.434386e+00,4.238859e-02,1.391998e+00
332.25,332.40625,0.15625,1.351899e+00,4.238859e-02,1.309510e+00
332.40625,332.5625,0.15625,1.351899e+00,4.238859e-02,1.309510e+00
332.5625,332.71875,0.15625,1.365443e+00,4.238859e-02,1.323055e+00
332.71875,332.875,0.15625,1.489176e+00,4.238859e-02,1.446788e+00
332.875,333.03125,0.15625,1.721785e+00,4.238859e-02,1.679397e+00
333.03125,333.1875,0.15625,2.045803e+00,4.238859e-02,2.003414e+00
333.1875,333.34375,0.15625,2.429174e+00,4.238859e-02,2.386786e+00
333.34375,333.5,0.15625,2.828982e+00,4.238859e-02,2.786593e+00
333.5,333.65625,0.15625,3.197020e+00,4.238859e-02,3.154632e+00
333.65625,333.8125,0.15625,3.486580e+00,4.238859e-02,3.444191e+00
333.8125,333.96875,0.15625,3.659406e+00,4.238859e-02,3.617017e+00
333.96875,334.125,0.15625,3.577158e+00,4.238859e-02,3.534770e+00
334.125,334.28125,0.15625,3.328681e+00,4.238859e-02,3.286293e+00
334.28125,334.4375,0.15625,2.974649e+00,4.238859e-02,2.932260e+00
334.4375,334.59375,0.15625,2.554418e+00,4.238859e-02,2.512030e+00
334.59375,334.75,0.15625,2.111857e+00,4.238859e-02,2.069469e+00
334.75,334.90625,0.15625,1.689156e+00,4.238859e-02,1.646767e+00
334.90625,335.0625,0.15625,1.322004e+00,4.238859e-02,1.279616e+00
335.0625,335.21875,0.15625,1.036779e+00,4.238859e-02,9.943904e-01
335.21875,335.375,0.15625,8.496628e-01,4.238859e-02,8.072742e-01
335.375,335.53125,0.15625,7.670735e-01,4.238859e-02,7.246849e-01
335.53125,335.6875,0.15625,7.670735e-01,4.238859e-02,7.246849e-01
335.6875,335.84375,0.15625,7.865697e-01,4.238859e-02,7.441811e-01
335.84375,336,0.15625,8.976418e-01,4.238859e-02,8.552532e-01
336,336.15625,0.15625,1.082322e+00,4.238859e-02,1.039933e+00
336.15625,336.3125,0.15625,1.316096e+00,4.238859e-02,1.273707e+00
336.3125,336.46875,0.15625,1.569852e+00,4.238859e-02,1.527463e+00
336.46875,336.625,0.15625,1.813342e+00,4.238859e-02,1.770954e+00
336.625,336.78125,0.15625,2.019956e+00,4.238859e-02,1.977567e+00
336.78125,336.9375,0.15625,2.171754e+00,4.238859e-02,2.129365e+00
336.9375,337.09375,0.15625,2.263144e+00,4.238859e-02,2.220755e+00
337.09375,337.25,0.15625,2.301660e+00,4.238859e-02,2.259271e+00
337.25,337.40625,0.15625,2.295704e+00,4.238859e-02,2.253315e+00
337.40625,337.5625,0.15625,2.292838e+00,4.238859e-02,2.250449e+00
337.5625,337.71875,0.15625,2.292838e+00,4.238859e-02,2.250449e+00
337.71875,337.875,0.15625,2.307206e+00,4.238859e-02,2.264817e+00
337.875,338.03125,0.15625,2.338162e+00,4.238859e-02,2.295774e+00
338.03125,338.1875,0.15625,2.375417e+00,4.238859e-02,2.333028e+00
338.1875,338.34375,0.15625,2.404330e+00,4.238859e-02,2.361942e+00
338.34375,338.5,0.15625,2.396610e+00,4.238859e-02,2.354221e+00
338.5,338.65625,0.15625,2.362361e+00,4.238859e-02,2.319973e+00
338.65625,338.8125,0.15625,2.324935e+00,4.238859e-02,2.282547e+00
338.8125,338.96875,0.15625,2.302534e+00,4.238859e-02,2.260145e+00
338.96875,339.125,0.15625,2.302534e+00,4.238859e-02,2.260145e+00
339.125,339.28125,0.15625,2.310140e+00,4.238859e-02,2.267752e+00
339.28125,339.4375,0.15625,2.354428e+00,4.238859e-02,2.312039e+00
339.4375,339.59375,0.15625,2.431968e+00,4.238859e-02,2.389579e+00
339.59375,339.75,0.15625,2.531245e+00,4.238859e-02,2.488856e+00
339.75,339.90625,0.15625,2.637406e+00,4.238859e-02,2.595017e+00
339.90625,340.0625,0.15625,2.737612e+00,4.238859e-02,2.695224e+00
340.0625,340.21875,0.15625,2.824814e+00,4.238859e-02,2.782426e+00
340.21875,340.375,0.15625,2.898626e+00,4.238859e-02,2.856237e+00
340.375,340.53125,0.15625,2.963364e+00,4.238859e-02,2.920975e+00
340.53125,340.6875,0.15625,3.024512e+00,4.238859e-02,2.982123e+00
340.6875,340.84375,0.15625,3.085340e+00,4.238859e-02,3.042952e+00
340.84375,341,0.15625,3.145004e+00,4.238859e-02,3.102616e+00
341,341.15625,0.15625,3.198474e+00,4.238859e-02,3.156085e+00
341.15625,341.3125,0.15625,3.237738e+00,4.238859e-02,3.195350e+00
341.3125,341.46875,0.15625,3.235524e+00,4.238859e-02,3.193135e+00
341.46875,341.625,0.15625,3.175085e+00,4.238859e-02,3.132697e+00
341.625,341.78125,0.15625,3.064168e+00,4.238859e-02,3.021780e+00
341.78125,341.9375,0.15625,2.897682e+00,4.238859e-02,2.855294e+00
341.9375,342.09375,0.15625,2.675216e+00,4.238859e-02,2.632827e+00
342.09375,342.25,0.15625,2.402891e+00,4.238859e-02,2.360502e+00
342.25,342.40625,0.15625,2.094276e+00,4.238859e-02,2.051888e+00
342.40625,342.5625,0.15625,1.769694e+00,4.238859e-02,1.727306e+00
342.5625,342.71875,0.15625,1.453891e+00,4.238859e-02,1.411503e+00
342.71875,342.875,0.15625,1.172677e+00,4.238859e-02,1.130288e+00
342.875,343.03125,0.15625,9.494338e-01,4.238859e-02,9.070452e-01
343.03125,343.1875,0.15625,8.022795e-01,4.238859e-02,7.598909e-01
343.1875,343.34375,0.15625,7.421712e-01,4.238859e-02,6.997826e-01
343.34375,343.5,0.15625,7.421712e-01,4.238859e-02,6.997826e-01
343.5,343.65625,0.15625,7.718384e-01,4.238859e-02,7.294498e-01
343.65625,343.8125,0.15625,8.852612e-01,4.238859e-02,8.428726e-01
343.8125,343.96875,0.15625,1.067621e+00,4.238859e-02,1.025232e+00
343.96875,344.125,0.15625,1.296021e+00,4.238859e-02,1.253632e+00
344.125,344.28125,0.15625,1.541510e+00,4.238859e-02,1.499122e+00
344.28125,344.4375,0.15625,1.772796e+00,4.238859e-02,1.730408e+00
344.4375,344.59375,0.15625,1.961457e+00,4.238859e-02,1.919068e+00
344.59375,344.75,0.15625,2.087680e+00,4.238859e-02,2.045291e+00
344.75,344.90625,0.15625,2.142163e+00,4.238859e-02,2.099774e+00
344.90625,345.0625,0.15625,2.101805e+00,4.238859e-02,2.059416e+00
345.0625,345.21875,0.15625,2.054875e+00,4.238859e-02,2.012486e+00
345.21875,345.375,0.15625,2.033254e+00,4.238859e-02,1.990866e+00
345.375,345.53125,0.15625,2.033254e+00,4.238859e-02,1.990866e+00
345.53125,345.6875,0.15625,2.061983e+00,4.238859e-02,2.019594e+00
345.6875,345.84375,0.15625,2.153492e+00,4.238859e-02,2.111103e+00
345.84375,346,0.15625,2.305308e+00,4.238859e-02,2.262919e+00
346,346.15625,0.15625,2.501548e+00,4.238859e-02,2.459159e+00
346.15625,346.3125,0.15625,2.717311e+00,4.238859e-02,2.674922e+00
346.3125,346.46875,0.15625,2.924293e+00,4.238859e-02,2.881904e+00
346.46875,346.625,0.15625,3.095900e+00,4.238859e-02,3.053511e+00
346.625,346.78125,0.15625,3.210701e+00,4.238859e-02,3.168312e+00
346.78125,346.9375,0.15625,3.218383e+00,4.238859e-02,3.175995e+00
346.9375,347.09375,0.15625,3.103327e+00,4.238859e-02,3.060939e+00
347.09375,347.25,0.15625,2.915801e+00,4.238859e-02,2.873412e+00
347.25,347.40625,0.15625,2.670462e+00,4.238859e-02,2.628073e+00
347.40625,347.5625,0.15625,2.389629e+00,4.238859e-02,2.347240e+00
347.5625,347.71875,0.15625,2.101969e+00,4.238859e-02,2.059581e+00
347.71875,347.875,0.15625,1.839507e+00,4.238859e-02,1.797118e+00
347.875,348.03125,0.15625,1.633161e+00,4.238859e-02,1.590773e+00
348.03125,348.1875,0.15625,1.507685e+00,4.238859e-02,1.465297e+00
348.1875,348.34375,0.15625,1.477205e+00,4.238859e-02,1.434816e+00
348.34375,348.5,0.15625,1.477205e+00,4.238859e-02,1.434816e+00
348.5,348.65625,0.15625,1.542559e+00,4.238859e-02,1.500170e+00
348.65625,348.8125,0.15625,1.691214e+00,4.238859e-02,1.648825e+00
348.8125,348.96875,0.15625,1.899888e+00,4.238859e-02,1.857500e+00
348.96875,349.125,0.15625,2.139320e+00,4.238859e-02,2.096931e+00
349.125,349.28125,0.15625,2.379951e+00,4.238859e-02,2.337562e+00
349.28125,349.4375,0.15625,2.597021e+00,4.238859e-02,2.554633e+00
349.4375,349.59375,0.15625,2.773708e+00,4.238859e-02,2.731320e+00
349.59375,349.75,0.15625,2.901671e+00,4.238859e-02,2.859282e+00
349.75,349.90625,0.15625,2.979330e+00,4.238859e-02,2.936942e+00
349.90625,350.0625,0.15625,2.995160e+00,4.238859e-02,2.952772e+00
350.0625,350.21875,0.15625,2.942618e+00,4.238859e-02,2.900229e+00
350.21875,350.375,0.15625,2.858462e+00,4.238859e-02,2.816073e+00
350.375,350.53125,0.15625,2.752930e+00,4.238859e-02,2.710542e+00
350.53125,350.6875,0.15625,2.640003e+00,4.238859e-02,2.597615e+00
350.6875,350.84375,0.15625,2.535830e+00,4.238859e-02,2.493441e+00
350.84375,351,0.15625,2.455082e+00,4.238859e-02,2.412693e+00
351,351.15625,0.15625,2.406476e+00,4.238859e-02,2.364087e+00
351.15625,351.3125,0.15625,2.389432e+00,4.238859e-02,2.347043e+00
351.3125,351.46875,0.15625,2.389432e+00,4.238859e-02,2.347043e+00
351.46875,351.625,0.15625,2.393650e+00,4.238859e-02,2.351261e+00
351.625,351.78125,0.15625,2.397747e+00,4.238859e-02,2.355359e+00
351.78125,351.9375,0.15625,2.368367e+00,4.238859e-02,2.325979e+00
351.9375,352.09375,0.15625,2.312822e+00,4.238859e-02,2.270433e+00
352.09375,352.25,0.15625,2.241008e+00,4.238859e-02,2.198619e+00
352.25,352.40625,0.15625,2.170538e+00,4.238859e-02,2.128149e+00
352.40625,352.5625,0.15625,2.120141e+00,4.238859e-02,2.077753e+00
352.5625,352.71875,0.15625,2.102300e+00,4.238859e-02,2.059911e+00
352.71875,352.875,0.15625,2.102300e+00,4.238859e-02,2.059911e+00
352.875,353.03125,0.15625,2.117795e+00,4.238859e-02,2.075407e+00
353.03125,353.1875,0.15625,2.154137e+00,4.238859e-02,2.111748e+00
353.1875,353.34375,0.15625,2.188474e+00,4.238859e-02,2.146085e+00
353.34375,353.5,0.15625,2.147751e+00,4.238859e-02,2.105362e+00
353.5,353.65625,0.15625,2.037252e+00,4.238859e-02,1.994863e+00
353.65625,353.8125,0.15625,1.864174e+00,4.238859e-02,1.821786e+00
353.8125,353.96875,0.15625,1.644133e+00,4.238859e-02,1.601744e+00
353.96875,354.125,0.15625,1.403173e+00,4.238859e-02,1.360784e+00
354.125,354.28125,0.15625,1.172361e+00,4.238859e-02,1.129972e+00
354.28125,354.4375,0.15625,9.821181e-01,4.238859e-02,9.397295e-01
354.4375,354.59375,0.15625,8.575918e-01,4.238859e-02,8.152033e-01
354.59375,354.75,0.15625,8.156205e-01,4.238859e-02,7.732319e-01
354.75,354.90625,0.15625,8.156205e-01,4.238859e-02,7.732319e-01
354.90625,355.0625,0.15625,8.632460e-01,4.238859e-02,8.208574e-01
355.0625,355.21875,0.15625,9.974390e-01,4.238859e-02,9.550504e-01
355.21875,355.375,0.15625,1.205810e+00,4.238859e-02,1.163421e+00
355.375,355.53125,0.15625,1.468333e+00,4.238859e-02,1.425944e+00
355.53125,355.6875,0.15625,1.760234e+00,4.238859e-02,1.717845e+00
355.6875,355.84375,0.15625,2.055940e+00,4.238859e-02,2.013552e+00
355.84375,356,0.15625,2.333526e+00,4.238859e-02,2.291137e+00
356,356.15625,0.15625,2.578527e+00,4.238859e-02,2.536138e+00
356.15625,356.3125,0.15625,2.785918e+00,4.238859e-02,2.743529e+00
356.3125,356.46875,0.15625,2.959425e+00,4.238859e-02,2.917036e+00
356.46875,356.625,0.15625,3.108269e+00,4.238859e-02,3.065880e+00
356.625,356.78125,0.15625,3.242373e+00,4.238859e-02,3.199985e+00
356.78125,356.9375,0.15625,3.367666e+00,4.238859e-02,3.325277e+00
356.9375,357.09375,0.15625,3.483010e+00,4.238859e-02,3.440621e+00
357.09375,357.25,0.15625,3.579649e+00,4.238859e-02,3.537260e+00
357.25,357.40625,0.15625,3.643146e+00,4.238859e-02,3.600757e+00
357.40625,357.5625,0.15625,3.607435e+00,4.238859e-02,3.565047e+00
357.5625,357.71875,0.15625,3.486714e+00,4.238859e-02,3.444325e+00
357.71875,357.875,0.15625,3.296927e+00,4.238859e-02,3.254538e+00
357.875,358.03125,0.15625,3.050956e+00,4.238859e-02,3.008567e+00
358.03125,358.1875,0.15625,2.771841e+00,4.238859e-02,2.729453e+00
358.1875,358.34375,0.15625,2.489844e+00,4.238859e-02,2.447455e+00
358.34375,358.5,0.15625,2.237515e+00,4.238859e-02,2.195127e+00
358.5,358.65625,0.15625,2.043573e+00,4.238859e-02,2.001184e+00
358.65625,358.8125,0.15625,1.926899e+00,4.238859e-02,1.884511e+00
358.8125,358.96875,0.15625,1.892259e+00,4.238859e-02,1.849870e+00
358.96875,359.125,0.15625,1.892259e+00,4.238859e-02,1.849870e+00
359.125,359.28125,0.15625,1.929097e+00,4.238859e-02,1.886708e+00
359.28125,359.4375,0.15625,2.014095e+00,4.238859e-02,1.971706e+00
359.4375,359.59375,0.15625,2.117074e+00,4.238859e-02,2.074685e+00
359.59375,359.75,0.15625,2.208786e+00,4.238859e-02,2.166397e+00
359.75,359.90625,0.15625,2.268366e+00,4.238859e-02,2.225977e+00
359.90625,360.0625,0.15625,2.274509e+00,4.238859e-02,2.232120e+00
360.0625,360.21875,0.15625,2.243767e+00,4.238859e-02,2.201378e+00
360.21875,360.375,0.15625,2.215550e+00,4.238859e-02,2.173161e+00
360.375,360.53125,0.15625,2.204823e+00,4.238859e-02,2.162434e+00
360.53125,360.6875,0.15625,2.204823e+00,4.238859e-02,2.162434e+00
360.6875,360.84375,0.15625,2.215972e+00,4.238859e-02,2.173583e+00
360.84375,361,0.15625,2.240770e+00,4.238859e-02,2.198381e+00
361,361.15625,0.15625,2.254559e+00,4.238859e-02,2.212170e+00
361.15625,361.3125,0.15625,2.203623e+00,4.238859e-02,2.161234e+00
361.3125,361.46875,0.15625,2.101020e+00,4.238859e-02,2.058631e+00
361.46875,361.625,0.15625,1.953895e+00,4.238859e-02,1.911506e+00
361.625,361.78125,0.15625,1.782916e+00,4.238859e-02,1.740527e+00
361.78125,361.9375,0.15625,1.617632e+00,4.238859e-02,1.575244e+00
361.9375,362.09375,0.15625,1.489397e+00,4.238859e-02,1.447008e+00
362.09375,362.25,0.15625,1.423839e+00,4.238859e-02,1.381450e+00
362.25,362.40625,0.15625,1.423839e+00,4.238859e-02,1.381450e+00
362.40625,362.5625,0.15625,1.434826e+00,4.238859e-02,1.392438e+00
362.5625,362.71875,0.15625,1.521336e+00,4.238859e-02,1.478947e+00
362.71875,362.875,0.15625,1.667924e+00,4.238859e-02,1.625535e+00
362.875,363.03125,0.15625,1.848645e+00,4.238859e-02,1.806256e+00
363.03125,363.1875,0.15625,2.033468e+00,4.238859e-02,1.991080e+00
363.1875,363.34375,0.15625,2.195561e+00,4.238859e-02,2.153173e+00
363.34375,363.5,0.15625,2.317456e+00,4.238859e-02,2.275067e+00
363.5,363.65625,0.15625,2.394296e+00,4.238859e-02,2.351908e+00
363.65625,363.8125,0.15625,2.433162e+00,4.238859e-02,2.390773e+00
363.8125,363.96875,0.15625,2.448722e+00,4.238859e-02,2.406334e+00
363.96875,364.125,0.15625,2.456819e+00,4.238859e-02,2.414431e+00
364.125,364.28125,0.15625,2.468349e+00,4.238859e-02,2.425961e+00
364.28125,364.4375,0.15625,2.485771e+00,4.238859e-02,2.443383e+00
364.4375,364.59375,0.15625,2.503487e+00,4.238859e-02,2.461098e+00
364.59375,364.75,0.15625,2.502358e+00,4.238859e-02,2.459969e+00
364.75,364.90625,0.15625,2.473313e+00,4.238859e-02,2.430924e+00
364.90625,365.0625,0.15625,2.430710e+00,4.238859e-02,2.388321e+00
365.0625,365.21875,0.15625,2.386578e+00,4.238859e-02,2.344190e+00
365.21875,365.375,0.15625,2.353793e+00,4.238859e-02,2.311404e+00
365.375,365.53125,0.15625,2.340160e+00,4.238859e-02,2.297771e+00
365.53125,365.6875,0.15625,2.340160e+00,4.238859e-02,2.297771e+00
365.6875,365.84375,0.15625,2.344291e+00,4.238859e-02,2.301902e+00
365.84375,366,0.15625,2.355162e+00,4.238859e-02,2.312774e+00
366,366.15625,0.15625,2.329520e+00,4.238859e-02,2.287132e+00
366.15625,366.3125,0.15625,2.267275e+00,4.238859e-02,2.224887e+00
366.3125,366.46875,0.15625,2.171946e+00,4.238859e-02,2.129557e+00
366.46875,366.625,0.15625,2.059375e+00,4.238859e-02,2.016987e+00
366.625,366.78125,0.15625,1.954857e+00,4.238859e-02,1.912468e+00
366.78125,366.9375,0.15625,1.886529e+00,4.238859e-02,1.844141e+00
366.9375,367.09375,0.15625,1.877808e+00,4.238859e-02,1.835420e+00
367.09375,367.25,0.15625,1.877808e+00,4.238859e-02,1.835420e+00
367.25,367.40625,0.15625,1.941217e+00,4.238859e-02,1.898829e+00
367.40625,367.5625,0.15625,2.075416e+00,4.238859e-02,2.033027e+00
367.5625,367.71875,0.15625,2.266077e+00,4.238859e-02,2.223689e+00
367.71875,367.875,0.15625,2.490007e+00,4.238859e-02,2.447618e+00
367.875,368.03125,0.15625,2.720956e+00,4.238859e-02,2.678568e+00
368.03125,368.1875,0.15625,2.935238e+00,4.238859e-02,2.892849e+00
368.1875,368.34375,0.15625,3.115612e+00,4.238859e-02,3.073223e+00
368.34375,368.5,0.15625,3.252768e+00,4.238859e-02,3.210380e+00
368.5,368.65625,0.15625,3.344651e+00,4.238859e-02,3.302263e+00
368.65625,368.8125,0.15625,3.394493e+00,4.238859e-02,3.352104e+00
368.8125,368.96875,0.15625,3.393783e+00,4.238859e-02,3.351394e+00
368.96875,369.125,0.15625,3.356569e+00,4.238859e-02,3.314180e+00
369.125,369.28125,0.15625,3.300722e+00,4.238859e-02,3.258334e+00
369.28125,369.4375,0.15625,3.226507e+00,4.238859e-02,3.184118e+00
369.4375,369.59375,0.15625,3.130066e+00,4.238859e-02,3.087677e+00
369.59375,369.75,0.15625,3.004127e+00,4.238859e-02,2.961739e+00
369.75,369.90625,0.15625,2.840198e+00,4.238859e-02,2.797809e+00
369.90625,370.0625,0.15625,2.631854e+00,4.238859e-02,2.589466e+00
370.0625,370.21875,0.15625,2.378100e+00,4.238859e-02,2.335711e+00
370.21875,370.375,0.15625,2.085521e+00,4.238859e-02,2.043132e+00
370.375,370.53125,0.15625,1.768351e+00,4.238859e-02,1.725962e+00
370.53125,370.6875,0.15625,1.446377e+00,4.238859e-02,1.403988e+00
370.6875,370.84375,0.15625,1.141474e+00,4.238859e-02,1.099085e+00
370.84375,371,0.15625,8.740321e-01,4.238859e-02,8.316435e-01
371,371.15625,0.15625,6.604317e-01,4.238859e-02,6.180431e-01
371.15625,371.3125,0.15625,5.121316e-01,4.238859e-02,4.697430e-01
371.3125,371.46875,0.15625,4.361973e-01,4.238859e-02,3.938087e-01
371.46875,371.625,0.15625,4.361973e-01,4.238859e-02,3.938087e-01
371.625,371.78125,0.15625,4.365223e-01,4.238859e-02,3.941337e-01
371.78125,371.9375,0.15625,5.148286e-01,4.238859e-02,4.724400e-01
371.9375,372.09375,0.15625,6.707800e-01,4.238859e-02,6.283914e-01
372.09375,372.25,0.15625,9.010577e-01,4.238859e-02,8.586691e-01
372.25,372.40625,0.15625,1.197802e+00,4.238859e-02,1.155414e+00
372.40625,372.5625,0.15625,1.547189e+00,4.238859e-02,1.504801e+00
372.5625,372.71875,0.15625,1.928939e+00,4.238859e-02,1.886551e+00
372.71875,372.875,0.15625,2.317240e+00,4.238859e-02,2.274851e+00
372.875,373.03125,0.15625,2.683074e+00,4.238859e-02,2.640685e+00
